Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,State,Channel,Pulse_ID
0.003040749739046284,3.121098526660883,0.5608303991486807,2.560268127512202,0.21905143180985362,0.8965148704536767,0.21231684848451915,4.222532864691825,0.003040750359486098,Ischaemia,IR,5
0.003069327624805979,3.1611514518736312,0.5847694943651223,2.5763819575085094,0.226973136751285,0.8931705707287922,0.22634949639311888,3.9459799335164103,0.00306933631107745,Ischaemia,IR,6
0.0030630524214127867,3.186800360943285,0.5847898463916299,2.6020105145516554,0.22474538174277642,0.907365118921654,0.2297014304038916,3.950193594032932,0.0030630524214127867,Ischaemia,IR,7
0.003053047042411181,3.1398906542973846,0.5734927927491684,2.5663978615482166,0.22346215344927095,0.9000549314102722,0.22124151407830606,4.068200921332094,0.003053047042411181,Ischaemia,IR,8
0.003009978578065577,3.1517418989460912,0.5816171360085154,2.5701247629375765,0.2262991837578127,0.8756033748661393,0.2288339755759394,3.826369631792579,0.003009978578065577,Ischaemia,IR,9
0.0030454048380756773,3.20281789559125,0.5927060251927745,2.610111870398476,0.2270806979251385,0.8935786429641104,0.2362206812976608,3.7828129106025026,0.0030454048380756773,Ischaemia,IR,10
0.003047962216084845,3.180751318478483,0.6171967243818077,2.5635545940966757,0.24075817452964773,0.8935245029794734,0.22550034922828016,3.962408510839751,0.003047962216084845,Ischaemia,IR,11
0.0030119538469958783,3.103553711355394,0.5842711643721724,2.519282546983222,0.23191966501408212,0.8818255760424113,0.21512400339651716,4.099150081439438,0.0030119538469958783,Ischaemia,IR,12
0.0029896487776889464,3.1476877401416195,0.5780917241801369,2.569596015961483,0.22497377820841166,0.8623391526536565,0.23809814725323133,3.621780188556059,0.0029896528366468943,Ischaemia,IR,13
0.003021289796534886,3.1396548642530986,0.5693100819823,2.5703447822707983,0.22149171811858526,0.8982211077265589,0.21031817174116604,4.2707727073245,0.003021325749515173,Ischaemia,IR,14
0.002967658159576483,3.07246717721537,0.5894545210403987,2.483012656174971,0.23739489187640353,0.8581907740281292,0.21713701439441854,3.952300700189552,0.002967658159576483,Ischaemia,IR,15
0.003025225923848388,3.155299045884235,0.6122452206848529,2.543053825199382,0.24075197096422102,0.862336473699296,0.25171643600651433,3.4258250568786024,0.003025225923848388,Ischaemia,IR,16
0.003072027890850415,3.173725159274546,0.6013321530697469,2.5723930062047993,0.23376371791529907,0.9014096778716156,0.2361125534799554,3.8177117844271677,0.0030720577775208767,Ischaemia,IR,17
