Depth,State,Channel,Pulse_ID,BPM,Amplitude,DC,PI,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
3,Normal,Red,77,60.78431372549019,0.0019731725670100175,2.6272091037009,0.07510527290083026,7.974905806095437e-05,0.00011181311210876042,-3.206405404780594e-05,,8.221552340734509e-06,0.00026070542439981257,0.03153579316449551,0.0014047109463168894
3,Normal,Red,78,60.78431372549019,0.005755086650420349,2.62424934485437,0.2193041092571835,0.0025386509355320025,0.0008590288975228054,0.0016796220380091978,0.5114417875470274,-7.617268317050162e-05,8.690180780756646e-05,-0.8765373827340487,0.0016582238659030857
3,Normal,Red,79,60.78431372549019,0.004768500368770301,2.62523593113602,0.1816408312949924,0.001866950108843094,0.000489881197114958,0.0013770689117281357,0.3557419624702642,4.045003735835695e-05,-8.533971464499026e-05,,0.0018087415177880928
3,Normal,Red,80,60.78431372549019,0.0052617935091898715,2.6245782069482,0.2004814905214109,0.0011766685729526212,0.0008385983401194272,0.0003380702328331939,2.48054474684613,7.563828128689595e-05,-4.110776664507548e-07,,0.0018484317711018328
3,Normal,Red,81,60.78431372549019,0.0052617935091898715,2.6245782069482,0.2004814905214109,0.0022728070403981657,0.0008385983401194272,0.001434208700278738,0.5847115137123668,7.563828128689595e-05,2.4212471021389337e-05,3.123938949480909,0.0018484317711018328
3,Normal,Red,82,60.78431372549019,0.0032886209450198045,2.62655137951237,0.12520680047120764,0.0007380487553172537,0.00031874958498444945,0.0004192991703328042,0.7601960784502697,3.757249418525621e-05,4.439638179062891e-05,0.8462963122185541,0.001978942077173862
3,Normal,Red,83,60.78431372549019,0.004768500367060113,2.6245782069482,0.18168635076052153,0.0005219452510786208,0.0004825640152968081,3.938123578181285e-05,12.253653439683758,-0.0001659520346233674,1.5620949471633063e-06,-106.23684234094016,0.001784862743590132
3,Normal,IR,84,60.78431372549019,0.0018087410115499303,1.82215483115823,0.09926384852818608,-0.00037120298475929066,7.76936479915158e-06,-0.0003789723495584423,,-1.7265255114855544e-06,-2.6267852588903135e-05,,0.0005715934797803079
3,Normal,IR,85,60.78431372549019,0.006906102042850026,1.81837291813565,0.3797956939399838,0.001435235992242387,0.00044634795218156454,0.0009888880400608225,0.4513634851465202,-7.728257135824702e-06,1.9156211611092477e-05,-0.40343348114559485,0.0015005110351931084
3,Normal,IR,86,60.78431372549019,0.006906102042850026,1.81837291813565,0.3797956939399838,0.003128669763690268,0.00044634795218156454,0.0026823218115087028,0.16640358001283634,-7.728257135824702e-06,0.00029231721185116487,-0.02643791341222696,0.0015005110351931084
3,Normal,IR,87,60.78431372549019,0.006577240040970045,1.81870178013753,0.36164477941362516,0.003155800878881893,0.00038649506783780264,0.00276930581104409,0.1395638814234407,1.9813935553722567e-05,0.00030358073515641894,0.06526743386240733,0.0016236639645312856
3,Normal,IR,88,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.0029298726835499285,0.0005687668324223559,0.0023611058511275726,0.24089001861171747,-0.00014946778005173577,0.00014087625998261477,-1.060986287328903,0.0016245466680522291
3,Normal,IR,89,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.00340906572811339,0.0005487062503058402,0.0028603594778075503,0.1918312207130065,-0.0001004673417380504,0.00019115103818027657,-0.52559139984005,0.0014230278645603889
3,Normal,IR,90,60.78431372549019,0.0019731720129800845,1.82330584816552,0.10821947480535693,-0.0009440394845854841,7.728257050354903e-06,-0.0009517677416358391,,-1.644310015654904e-07,-4.1189966186878796e-05,,0.0008632627556086625
3,Normal,IR,91,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.0031379601152894225,0.0007778819579612613,0.0023600781573281616,0.32960008360142595,9.331459182365324e-06,0.0001813673939349922,0.051450588663748534,0.0015426224168200164
3,Normal,IR,92,60.78431372549019,0.005755085036210028,1.81952393514229,0.31629619842071327,0.0024967203193450925,0.0005383882050722327,0.00195833211427286,0.2749218077711703,0.00011251191239269076,7.000649819489257e-05,1.6071638389834393,0.0021914874965893727
3,Normal,IR,93,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.0013540070777815542,0.0005745219174829123,0.0007794851602986419,0.7370530534061706,7.21029938531991e-05,1.6936393100844165e-05,4.257281548903423,0.0018748524438787495
3,Normal,IR,94,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.003238345241424392,0.0005745219174829123,0.0026638233239414796,0.21567568401376971,7.21029938531991e-05,0.00027488752570540594,0.26229998494173623,0.0018748524438787495
3,Normal,IR,95,60.78431372549019,0.004275206027470002,1.82116824515213,0.23475074523457198,0.0011797102169937208,0.00021918652438406618,0.0009605236926096541,0.2281948129655778,2.5733451641048564e-05,0.00023587627053798138,0.10909724654521744,0.001523485020493709
3,Normal,IR,96,60.78431372549019,0.006577240041130139,1.81886621113847,0.3616120856417083,0.0028953010657016068,0.00060165303264714,0.002293648033054467,0.2623127105713402,-0.00014815233204169587,0.00019238427108128275,-0.7700854711719193,0.0016212319744099979
3,Normal,IR,97,60.78431372549019,0.006577240041130139,1.81886621113847,0.3616120856417083,0.0033462941936175067,0.0005635050404239622,0.002782789153193544,0.20249649161427868,-5.475552344227085e-05,0.00024011036875810657,-0.22804314418188656,0.0015813364347800896
3,Normal,IR,98,60.78431372549019,0.006906102043189977,1.81870178013753,0.3797270183937324,0.0012148573431889284,0.0005749329949865402,0.000639924348202388,0.8984390054880471,-5.1795766414179945e-06,7.399394972511452e-07,,0.0016443100095533403
3,Normal,IR,99,60.78431372549019,0.006906102043189977,1.81870178013753,0.3797270183937324,0.0030552102141352695,0.0005749329949865402,0.0024802772191487295,0.2318019092978108,-5.1795766414179945e-06,0.0002186932311778601,-0.02368421104540505,0.0016443100095533403
3,Normal,IR,100,60.78431372549019,0.006412809040349909,1.81919507314037,0.3525080479291235,0.003003989957392098,0.00046307880658875815,0.0025409111508033406,0.18224911423697363,5.265902800636402e-05,0.00013623108385608777,0.3865419441424406,0.0016115522711788177
3,Normal,IR,101,60.78431372549019,0.006741671042250097,1.81886621113847,0.37065238778779286,0.0016195631444644199,0.0005287689914636661,0.001090794153000754,0.4847559826104978,-3.753137608534196e-05,3.041973518167561e-05,-1.2337837874390931,0.0014475800619782042
3,Normal,IR,102,60.78431372549019,0.006741671042250097,1.81886621113847,0.37065238778779286,0.0029389986042486368,0.0005287689914636661,0.002410229612784971,0.21938531858493115,-3.753137608534196e-05,0.00023414974531675776,-0.16028792187909288,0.0014475800619782042
3,Normal,IR,103,60.78431372549019,0.006412809040349909,1.81919507314037,0.3525080479291235,0.002971597050235557,0.0004453202584784435,0.0025262767917571135,0.1762753234053612,3.490047989604927e-05,0.0003731761564596313,0.09352280227963779,0.0016115522711788177
3,Normal,IR,104,60.78431372549019,0.006412809040349909,1.81919507314037,0.3525080479291235,0.0016079296511591018,0.0009049871217896192,0.0007029425293694826,1.2874269004627792,-0.0002108416512312649,1.3647773079245585e-05,-15.448795199554981,0.001971754503105716
3,Normal,IR,105,60.78431372549019,0.006412809040349909,1.81919507314037,0.3525080479291235,0.002927940619485047,0.0009049871217896192,0.0020229534976954275,0.44735933021722507,-0.0002108416512312649,0.00019715277007475057,-1.0694328624006864,0.001971754503105716
3,Normal,IR,106,60.78431372549019,0.006248378039390046,1.81935950414133,0.34343833778684923,0.0029997558591825495,0.0007293337050050212,0.0022704221541775278,0.3212326411029169,0.00013417569675311958,0.00011082649421964734,1.2106824969776304,0.002425033581879399
3,Normal,IR,107,60.78431372549019,0.006906102043360063,1.81886621113847,0.37969268993332805,0.00293797091053106,0.0004984725795308669,0.0024394983310001925,0.20433405229119114,-1.9485073721137702e-05,0.0002640761875202701,-0.07378580365047892,0.0017725661903358336
3,Normal,IR,108,60.78431372549019,0.006906102043360063,1.81886621113847,0.37969268993332805,0.0034537909605948432,0.0004984725795308669,0.0029553183810639766,0.16866967116802026,-1.9485073721137702e-05,0.00031455650454398533,-0.061944590048726995,0.0017725661903358336
3,Normal,IR,109,60.78431372549019,0.006577240041459875,1.81919507314037,0.36154671582888415,0.001244660462182272,0.0005049676040692746,0.0007396928581129972,0.682672001670367,-0.00025305931070897616,7.317179541111658e-06,-34.58426970216591,0.0015804636991256782
3,Normal,IR,110,60.78431372549019,0.006577240041459875,1.81919507314037,0.36154671582888415,0.002833351686211364,0.0005049676040692746,0.0023283840821420893,0.21687470204860257,-0.00025305931070897616,0.00027381872434824534,-0.9241855585709794,0.0015804636991256782
3,Normal,IR,111,60.78431372549019,0.006577240041459875,1.81919507314037,0.36154671582888415,0.003254089509977037,0.00043483778215575887,0.002819251727821279,0.15423872152480758,-6.338815098482662e-05,0.0002903029318799564,-0.21835174234836305,0.0011450475643683955
3,Normal,IR,112,60.78431372549019,0.006577240041459875,1.81919507314037,0.36154671582888415,0.0005108460123669906,0.0004619688973118343,4.8877115055156245e-05,9.4516400321606,-0.00016451321663721875,6.577240039596924e-07,,0.0014462159691046583
3,Normal,IR,113,60.78431372549019,0.006577240041459875,1.81919507314037,0.36154671582888415,0.0028278021399444136,0.0004619688973118343,0.0023658332426325793,0.19526688905502856,-0.00016451321663721875,0.0002602942745271974,-0.6320277959860743,0.0014462159691046583
3,Normal,IR,114,60.78431372549019,0.006577240041459875,1.81919507314037,0.36154671582888415,0.003364833789150265,0.0004619688973118343,0.0029028648918384306,0.159142403978458,-0.00016451321663721875,0.00029992214543068474,-0.5485197380172767,0.0014462159691046583
3,Normal,IR,115,60.78431372549019,0.006741671042579833,1.81919507314037,0.37058538372919403,0.0007328689715034855,0.0005443899365781699,0.00018847903492531554,2.8883315154594427,-8.93271414243344e-05,-1.562094512590041e-06,,0.0015966425120415018
3,Normal,IR,116,60.78431372549019,0.006741671042579833,1.81919507314037,0.37058538372919403,0.003046824233277929,0.0005443899365781699,0.0025024342966997594,0.21754414783082135,-8.93271414243344e-05,0.00028269799832564166,-0.3159808062080365,0.0015966425120415018
3,Normal,IR,117,60.78431372549019,0.005755085036770025,1.82018165914618,0.3161819045836144,0.002448254282024413,0.000345592856405046,0.0021026614256193666,0.1643597262946159,2.7624408123501972e-05,0.00020101689831417602,0.13742331294121782,0.0015907397290431113
3,Normal,IR,118,60.78431372549019,0.006741671042750141,1.81935950414133,0.37055189078378215,0.001682005817206275,0.0007359520527908588,0.0009460537644154161,0.7779177891074901,-3.596928160403246e-05,1.8169625601401e-05,-1.9796380174866666,0.0016640560906360236
3,Normal,IR,119,60.78431372549019,0.006741671042750141,1.81935950414133,0.37055189078378215,0.002937354294418549,0.0007359520527908588,0.0022014022416276904,0.3343105766289693,-3.596928160403246e-05,0.00017684554143347362,-0.20339377126769978,0.0016640560906360236
3,Normal,IR,120,60.78431372549019,0.006577240041790056,1.81952393514229,0.36148136964605,0.0031643923990471133,0.000653942091057352,0.0025104503079897613,0.2604879646396964,9.323237749474968e-05,3.765469871116696e-05,2.475982564882414,0.001973654214409093
3,Normal,IR,121,60.78431372549019,0.007070533044839955,1.81919507314037,0.38866271953092457,0.0015481178746171173,0.0007983536176861086,0.0007497642569310088,1.0648061844852266,0.00013372351147115293,-1.4922113362272003e-05,,0.0023510134613993205
3,Normal,IR,122,60.78431372549019,0.007070533044839955,1.81919507314037,0.38866271953092457,0.0029235420903237098,0.0007983536176861086,0.002125188472637602,0.3756625014511115,0.00013372351147115293,0.00012735181012763527,1.0500322793773544,0.0023510134613993205
3,Normal,IR,123,60.78431372549019,0.00657724004195015,1.81968836614326,0.36144870541159124,0.002940026298223755,0.000689541402796956,0.002250484895426799,0.3063968143923872,0.00013705323927314328,9.010818808981198e-05,1.5209854085240353,0.0024742950631053695
3,Normal,IR,124,60.78431372549019,0.006906102043880091,1.81935950414133,0.37958974178330496,0.0018968349200437164,0.0009539464523986622,0.000942888467645054,1.0117277760128156,-4.05322419200709e-05,9.454782344282397e-07,,0.0015929253219288952
3,Normal,IR,125,60.78431372549019,0.006906102043880091,1.81935950414133,0.37958974178330496,0.0031059782859625155,0.0009539464523986622,0.0021520318335638534,0.44327711027345146,-4.05322419200709e-05,9.746647565723616e-05,-0.4158582902146999,0.0015929253219288952
3,Normal,IR,126,60.78431372549019,0.006412809040980072,1.81985279714423,0.35238064589857226,0.002910469825841784,0.000758561315494735,0.002151908510347049,0.35250630398427024,0.0001557572656426083,0.00010967547720943078,1.4201649229679854,0.0025889136332091223
3,Normal,IR,127,60.78431372549019,0.006741671042750141,1.81935950414133,0.37055189078378215,0.0015262074437322778,0.00046003683305604834,0.0010661706106762292,0.4314851942544781,-0.0001821073337659026,1.2332325066459762e-05,-14.76666668973721,0.0014371528430894287
3,Normal,IR,128,60.78431372549019,0.006741671042750141,1.81935950414133,0.37055189078378215,0.002981750664714189,0.00046003683305604834,0.002521713831658141,0.1824302295052858,-0.0001821073337659026,0.00025585463746733073,-0.7117609263156518,0.0014371528430894287
3,Normal,IR,129,60.78431372549019,0.006577240041790056,1.81952393514229,0.36148136964605,0.0032236697749389804,0.00037358723429534516,0.0028500825406436356,0.13107944382936285,-4.735612837921844e-05,0.00025536134415745856,-0.18544752157169936,0.001233232507228177
3,Normal,IR,130,60.78431372549019,0.0067416710429200055,1.81952393514229,0.3705184038918837,0.0012379187912144327,0.001176791566580566,6.112722463386672e-05,19.2515131126791,0.00013014713716723517,-1.2743402593279327e-06,,0.002546429850110332
3,Normal,IR,131,60.78431372549019,0.0067416710429200055,1.81952393514229,0.3705184038918837,0.0030541003051950673,0.001176791566580566,0.0018773087386145012,0.626850310966467,0.00013014713716723517,9.980961738386672e-05,1.3039538731692626,0.002546429850110332
3,Normal,IR,132,60.78431372549019,0.004439637029030052,1.82182596915618,0.2436916096374656,0.0012537041675775205,0.0005731653619434932,0.000680538805634027,0.8422228933873964,0.0001502899349283806,2.856988601629686e-05,5.260431730201937,0.0027694323722851077
3,Normal,IR,133,60.78431372549019,0.006577240041790056,1.81952393514229,0.36148136964605,0.002950303235828661,0.0006464604804810889,0.002303842755347572,0.2806009563719377,-0.00016911728470087804,0.00020471659617651568,-0.8261044187890739,0.0018989128500630503
3,Normal,IR,134,60.78431372549019,0.0064128090408202,1.81968836614326,0.3524124877718394,0.003202951468866425,0.0005549957361880561,0.002647955732678369,0.20959403865361675,-5.261792042965775e-05,0.00023719171851810443,-0.22183708924745413,0.0013228235408153655
3,Normal,IR,135,60.78431372549019,0.006906102043880091,1.81935950414133,0.37958974178330496,0.0012967850895693389,0.0005512549308953551,0.000745530158673984,0.7394133214890045,-2.885764079057262e-05,2.466464906081148e-07,,0.001767633260469248
3,Normal,IR,136,60.78431372549019,0.006906102043880091,1.81935950414133,0.37958974178330496,0.002880790030106472,0.0005512549308953551,0.0023295350992111165,0.236637314922636,-2.885764079057262e-05,0.0001900411292871329,-0.15184944911041676,0.001767633260469248
3,Normal,IR,137,60.78431372549019,0.006906102043880091,1.81935950414133,0.37958974178330496,0.003363395017994044,0.0005512549308953551,0.002812140087098689,0.1960268385719326,-2.885764079057262e-05,0.00014918002514519938,-0.19344172091729442,0.001767633260469248
3,Normal,IR,138,60.78431372549019,0.007070533044839955,1.81919507314037,0.38866271953092457,0.0011499893133697608,0.0010947404970244796,5.524881634528128e-05,19.81473214164125,0.00014198616923229553,-9.865860074055324e-07,,0.0025299189081187112
3,Normal,IR,139,60.78431372549019,0.007070533044839955,1.81919507314037,0.38866271953092457,0.003120777075979717,0.0010947404970244796,0.002026036578955237,0.5403359980741328,0.00014198616923229553,5.590653767205661e-06,25.397060012046413,0.0025299189081187112
3,Normal,IR,140,60.78431372549019,0.004439637029030052,1.82182596915618,0.2436916096374656,0.0009882303164016068,0.000479686337833953,0.0005085439785676539,0.94325438516649,9.565773482285358e-05,-9.874081662101145e-05,,0.0024602869725454113
3,Normal,IR,141,60.78431372549019,0.006741671042579833,1.81919507314037,0.37058538372919403,0.0027186610630114336,0.00049481398976815,0.0022238470732432836,0.22250360455159704,-0.00013553225271306445,0.00020808743166844275,-0.6513235884857069,0.0014301979843047707
3,Normal,IR,142,60.78431372549019,0.006741671042579833,1.81919507314037,0.37058538372919403,0.0031653378771747715,0.00049481398976815,0.0026705238874066214,0.18528723599947647,-0.00013553225271306445,0.0003180095554445998,-0.4261892461802942,0.0014301979843047707
3,Normal,IR,143,60.78431372549019,0.0019731720131199726,1.82379914116871,0.10819020409536671,-0.0009154284904691464,4.135439677239323e-05,-0.00095678288724154,,-6.001731542486178e-06,-3.2803985150295655e-05,,0.0014798790098233816
3,Normal,IR,144,60.78431372549019,0.006741671042070019,1.81870178013753,0.37068589890312936,0.0029029882148734324,0.000842749987861136,0.0020602382270122964,0.40905463106723833,-6.063393177624644e-05,0.00011863696701488407,-0.5110880133056619,0.00174677261094347
3,Normal,IR,145,60.78431372549019,0.006577240041130139,1.81886621113847,0.3616120856417083,0.002991616524416194,0.0007299092134570771,0.002261707310959117,0.32272487687522494,0.00010342709953943129,-2.2814801926392548e-05,,0.0021043715509301286
3,Normal,IR,146,60.78431372549019,0.0067416710417398384,1.81837291813565,0.3707529393174185,0.0015271118140316186,0.0007949005665535223,0.0007322112474780964,1.0856164382769895,8.533968941040439e-05,1.3812204079558082e-05,6.178571422696124,0.0020137915461473366
3,Normal,IR,147,60.78431372549019,0.0067416710417398384,1.81837291813565,0.3707529393174185,0.0029653486719354513,0.0007949005665535223,0.002170448105381929,0.36623799692904674,8.533968941040439e-05,0.0001934530725403477,0.44113897127483176,0.0020137915461473366
3,Normal,IR,148,60.78431372549019,0.006577240040809951,1.81853734913658,0.36167747909784453,0.0031763958616975274,0.0007428170470063621,0.0024335788146911653,0.30523648649556057,0.00011140200308860679,0.00023678064106064182,0.4704861114894763,0.002168433825665561
3,Normal,IR,149,60.78431372549019,0.006577240040809951,1.81853734913658,0.36167747909784453,0.0016303333749088642,0.0007045046237396267,0.000925828751169238,0.7609448538403036,-0.00019000002181052676,3.3708355082409043e-06,-56.36585390951921,0.0017555427455138162
3,Normal,IR,150,60.78431372549019,0.006577240040809951,1.81853734913658,0.36167747909784453,0.0029036459388343643,0.0007045046237396267,0.002199141315094738,0.320354412380851,-0.00019000002181052676,0.00022917570750908525,-0.8290582971277379,0.0017555427455138162
3,Normal,IR,151,60.78431372549019,0.006577240040809951,1.81853734913658,0.36167747909784453,0.0032013893738336435,0.0006300995958078673,0.0025712897780257767,0.24505195843451555,-1.3154481098879396e-06,0.00024294680357905403,-0.005414552035708909,0.0016134791968382967
3,Normal,IR,152,60.78431372549019,0.006577240040809951,1.81853734913658,0.36167747909784453,0.0013807682231387342,0.000562354023371405,0.0008184141997673291,0.6871264251417917,-0.0002038944413829543,5.919516028143212e-06,-34.44444451431114,0.001719115529307036
3,Normal,IR,153,60.78431372549019,0.006577240040809951,1.81853734913658,0.36167747909784453,0.002932339148505351,0.000562354023371405,0.002369985125133946,0.2372816678921654,-0.0002038944413829543,0.00024290569608440699,-0.8393975302748903,0.001719115529307036
3,Normal,IR,154,60.78431372549019,0.006412809039859857,1.81870178013753,0.35260365992355935,0.003087767552178375,0.0004624210825421194,0.002625346469636256,0.17613716432870982,-3.617482030698461e-05,0.00023131331019117486,-0.15638884021454275,0.001108190925911856
3,Normal,IR,155,60.78431372549019,0.006906102042850026,1.81837291813565,0.3797956939399838,0.0014532000790716687,0.0011628560390481344,0.00029034404002353396,4.005096984094727,0.00016665081936701815,-4.645175785284119e-06,,0.002519755478202823
3,Normal,IR,156,60.78431372549019,0.006906102042850026,1.81837291813565,0.3797956939399838,0.0031269432381274198,0.0011628560390481344,0.001964087199079285,0.5920592729249762,0.00016665081936701815,6.059282363726705e-05,2.7503392211040834,0.002519755478202823
3,Normal,IR,157,60.78431372549019,0.004439637028370136,1.82083938315013,0.2438236491067858,0.001270969422479986,0.0005428278421640208,0.000728141580315965,0.7454976571018916,0.00011662268744048774,0.00011732151883111195,0.994043450872553,0.0024227880309983796
3,Normal,IR,158,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.0019158267003908534,0.0005512960385352552,0.0013645306618555986,0.40401879851168643,-0.0003571441343634835,2.5486804884973077e-06,-140.1290338178303,0.001849925027469057
3,Normal,IR,159,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.00306972124981553,0.0005512960385352552,0.002518425211280275,0.21890506657332762,-0.0003571441343634835,0.0002630896013927947,-1.357500001796972,0.001849925027469057
3,Normal,IR,160,60.78431372549019,0.006412809040030165,1.81886621113847,0.35257178349672247,0.002897192022091102,0.00035299225138558737,0.002544199770705515,0.13874392076047606,-1.3154480760793056e-06,0.00026119864464340845,-0.005036197939982312,0.0017797237751056016
3,Normal,IR,161,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.0017368435558196478,0.0004978559632290203,0.0012389875925906276,0.4018248174608769,-0.00022013200273547453,1.2661187056902905e-05,-17.38636367554953,0.0016091850773818361
3,Normal,IR,162,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.0030581288642566873,0.0004978559632290203,0.0025602729010276667,0.19445425643070552,-0.00022013200273547453,0.00023587627071493605,-0.9332520056733941,0.0016091850773818361
3,Normal,IR,163,60.78431372549019,0.004932930031340099,1.82034609014716,0.2709885805803726,0.0016130270123032918,0.00019312421069882588,0.0014199028016044662,0.1360122752632073,6.906102015737156e-06,0.0001928775637009527,0.035805626549932634,0.0015506605656876449
3,Normal,IR,164,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.0027813503818821367,0.0005344829687133958,0.002246867413168741,0.23787917594995883,-0.00012332325088427,0.00015357855479909775,-0.8029978602519999,0.0014824684731145066
3,Normal,IR,165,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.0032735745832787357,0.0005167244206103598,0.002756850162668376,0.18743289991147663,-7.202077855710486e-05,0.00023439639145528013,-0.3072606114366974,0.0015073645423928639
3,Normal,IR,166,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.0014027197617781538,0.0007843358747335695,0.0006183838870445846,1.268364023005373,-0.0001462613755633908,-5.6317617977231775e-06,,0.0017681671271760901
3,Normal,IR,167,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.002997577148170144,0.0007843358747335695,0.002213241273436575,0.3543833580853589,-0.0001462613755633908,0.00012694073259727476,-1.1522020754946458,0.0017681671271760901
3,Normal,IR,168,60.78431372549019,0.0069061020430201125,1.81853734913658,0.3797613530620665,0.0033455131462116006,0.0007022848052567698,0.002643228340954831,0.26569206843593346,4.447858565910401e-05,5.516660033304339e-05,0.806259319780169,0.0018462882475600573
3,Normal,IR,169,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.001665028316148961,0.0007230442191240461,0.0009419840970249148,0.7675758236340184,8.427088680511367e-06,5.5495462695518276e-06,1.5185185006470674,0.001639268492984458
3,Normal,IR,170,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.0028919302300534602,0.0007230442191240461,0.002168886010929414,0.3333712401115106,8.427088680511367e-06,0.0002065664448737087,0.040796019342171225,0.001639268492984458
3,Normal,IR,171,60.78431372549019,0.006412809040030165,1.81886621113847,0.35257178349672247,0.003033916399424356,0.0006246322650558706,0.0024092841343684853,0.2592605231344361,7.313068761327647e-05,0.00012932498182544822,0.565479975956865,0.0017437334060126375
3,Normal,IR,172,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.0007604111641063458,0.0007060256105222054,5.4385553584140376e-05,12.98185940922541,-1.6443111892926976e-07,-1.068801507480566e-06,,0.0016352839641229355
3,Normal,IR,173,60.78431372549019,0.006741671041920139,1.81853734913658,0.37071941608023634,0.0007604111641063458,0.0007060256105222054,5.4385553584140376e-05,12.98185940922541,-1.6443111892926976e-07,-1.068801507480566e-06,,0.0016352839641229355
3,Ischaemia,Red,174,62.745098039215684,0.002302034673160147,2.63625281131724,0.0873222273401732,0.0002517439345405389,1.0852449171670055e-05,0.00024089148536886882,0.04505119454534507,2.7953278156094274e-06,9.86586283903896e-05,0.028333333447008696,0.0009865862881985876
3,Ischaemia,Red,175,62.745098039215684,0.002302034673160147,2.63625281131724,0.0873222273401732,0.00017906541135463466,1.0852449171670055e-05,0.00016821296218296462,0.06451612902379,2.7953278156094274e-06,7.465169516242335e-05,0.037444934231265554,0.0009865862881985876
3,Ischaemia,Red,176,62.745098039215684,0.004275207247829815,2.63427963874257,0.16229132188375092,0.0014726444652932503,0.00039167475612876936,0.0010809697091644808,0.3623364769689138,-1.2332328791148099e-05,0.00014700135671981467,-0.08389261885965842,0.0016234303456075239
3,Ischaemia,Red,177,62.745098039215684,0.004110776200029864,2.63444406979037,0.1560396080208668,0.0018618527557687,0.00032059943569828585,0.0015412533200704144,0.20801216226002278,1.229122069604596e-05,0.00017717445371974834,0.06937354927865623,0.0021376036228977213
3,Ischaemia,Red,178,62.745098039215684,0.0036174830561899185,2.63477293188603,0.1372977159591678,0.0015246868920979555,0.00042875395744755346,0.0010959329346504022,0.3912228056038156,-0.0001599914099473558,0.00012652969123671108,-1.2644574438109133,0.0020542514790884425
3,Ischaemia,Red,179,62.745098039215684,0.0036174830561899185,2.63477293188603,0.1372977159591678,0.0017438734789859617,0.0002366162779735954,0.0015072572010123662,0.15698467243325787,-3.379058047660098e-05,0.00014979668417709912,-0.22557629137272234,0.0014749300016525524
3,Ischaemia,Red,180,62.745098039215684,0.004110776200400235,2.6346085008382,0.15602986929907772,0.000399238584401536,0.00030456740852972643,9.467117587180952e-05,3.217108118970964,-4.587626255439358e-05,-1.5209872002479586e-06,,0.001707961207262354
3,Ischaemia,Red,181,62.745098039215684,0.004110776200400235,2.6346085008382,0.15602986929907772,0.0015034341792038574,0.00030456740852972643,0.0011988667706741307,0.25404608416869057,-4.587626255439358e-05,0.00013212034683243333,-0.3472308668140109,0.001707961207262354
3,Ischaemia,Red,182,62.745098039215684,0.00032886209638016695,2.63839041494222,0.01246449708571159,-0.0013026227629171032,8.221552409504174e-08,-0.0013027049784411979,,0.0,0.00019855048957868817,0.0,0.0
3,Ischaemia,Red,183,62.745098039215684,0.004439638296439785,2.63444406979037,0.1685227766780055,0.00187550053279296,0.000632114056045756,0.0012433864767472038,0.5083809964697507,7.715926899078297e-05,-8.739510238060992e-05,,0.002338538363841902
3,Ischaemia,Red,184,62.745098039215684,0.0029597588654999285,2.63592394922131,0.11228544231612919,0.0006723996631123652,0.00014067076158818148,0.0005317289015241836,0.2645535369338648,6.001733207934734e-06,-7.855693368160996e-05,,0.0016641867608306882
3,Ischaemia,Red,185,62.745098039215684,0.003617483056850279,2.63510179398175,0.13728058115675712,0.0013187781124914238,0.00048161853947540213,0.0008371595730160216,0.5753007610487957,-0.000148727883180759,3.864129606101651e-05,-3.8489361988767237,0.0018745611292572129
3,Ischaemia,Red,186,62.745098039215684,0.00263089676933026,2.63608838026927,0.09980305626405137,0.0006614649984590406,0.00014889231399624602,0.0005125726844627946,0.2904803913854552,1.011250941407481e-05,0.0001137451767556056,0.08890495142315075,0.0018110794107570882
3,Ischaemia,Red,187,62.745098039215684,0.004110776200400235,2.6346085008382,0.15602986929907772,0.00045452852424309283,0.0004129274691069137,4.1601055136179175e-05,9.925889325528265,-5.3645629638512836e-05,1.6443104416730134e-07,,0.001722541990837545
3,Ischaemia,Red,188,62.745098039215684,0.004110776200400235,2.6346085008382,0.15602986929907772,0.0020800938643669945,0.0004129274691069137,0.0016671663952600806,0.24768221713255942,-5.3645629638512836e-05,0.00016015584042244584,-0.3349589343542566,0.001722541990837545
