time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
0.0255,2.5158892880473,-0.08047657567737,2.34109910209841,0.0155511835870099,10.8180632,49.79967839,2.5149591897481765e-05,0.0002693377162504725
0.026,2.5158892880473,-0.0783389713697651,2.3417568261975,0.0244304623456803,10.64340938,49.68813349,2.055773523631836e-05,0.00027064943679235687
0.0265,2.51572485700965,-0.0836007665949589,2.34109910209841,0.0127558550768491,10.7200432,50.00200187,1.5985427594924058e-05,0.0002718011336167046
0.027,2.5158892880473,-0.0814631622820933,2.34208568824711,0.0296922571382374,10.5739043,49.99428866,1.148251780649329e-05,0.00027308877764893765
0.0275,2.5158892880473,-0.0799832823752959,2.34142796414793,0.0157156146756627,10.72123132,49.60447481,7.000303581222221e-06,0.0002741836254123172
0.028,2.51523156389679,-0.0824497488875836,2.34077024004893,0.009631664382165,10.59113205,50.03048142,2.489838346346495e-06,0.00027524964721837566
0.0285,2.5158892880473,-0.0794899890734132,2.34142796414793,0.0201552540617311,10.87449896,49.78187868,-1.85124712025474e-06,0.00027641781562799813
0.029,2.51572485700965,-0.0817920244838382,2.34093467107366,0.009631664382165,10.64816187,49.6810136,-6.23600075335075e-06,0.00027744144348683375
0.0295,2.5158892880473,-0.0770235225668715,2.3419212572223,0.0270613597445007,10.65469654,49.38969154,-1.0548619466150896e-05,0.00027858375982513364
0.03,2.51621815012264,-0.0720905895681212,2.34142796414793,0.0148934592321987,10.78717205,49.46029709,-1.4804855418400288e-05,0.00027954905059111683
0.0305,2.51621815012264,-0.0748859182650689,2.34077024004893,0.0111115441858133,11.02539035,49.47928345,-1.905323945142067e-05,0.0002804685425094774
0.031,2.51605371908496,-0.0720905895681212,2.34159239517271,0.0252526177833583,10.64400345,49.423511,-2.3276773243125425e-05,0.0002815062368492941
0.0315,2.51605371908496,-0.075872504865455,2.34109910209841,0.012262561809749,10.7230135,49.55107565,-2.7442199841946403e-05,0.0002823827031260161
