State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,p1_mmhg,p2_mmhg
Congestion,Red,18,0.0023823752161439,2.921293503953023,0.4640687268851807,2.457224777067842,0.1888588830847395,0.7267997617836147,0.266568865197792,2.7264990652390515,0.0023824620396003,29.210969270752543,65.12329399785517
Congestion,Red,19,0.0028505986442563,2.956495882685648,0.5242299676747977,2.4322659150108503,0.2155315191646959,0.8344245318336796,0.2048983513575583,4.07238284888669,0.0028506117548561,29.194172126459105,66.86157135742646
Congestion,Red,20,0.0026116568051946,2.908835034932422,0.4776128861166818,2.4312221488157406,0.1964497100149113,0.7835685238977644,0.2311059679763235,3.3905161807766024,0.0026116568051946,29.18162716880234,60.79648430179825
Congestion,Red,21,0.0027495688524304,2.9424683161721172,1.1367222902119831,1.805746025960134,0.629502861349273,0.7922868885523716,0.2266042404694524,3.4963462595007195,0.0026790437118792,29.173499466060797,65.0791903268706
Congestion,Red,22,0.0027440930225753,2.9324643989083463,0.5347433539620573,2.397721044946289,0.223021504144172,0.761865253742374,0.2322666640996729,3.280131725728121,0.0027440930225753,29.158903309318667,66.60372353736493
Congestion,Red,23,0.0028902123039713,2.8400718100392544,0.5968201938966876,2.243251616142567,0.2660513825564352,0.8249902639392008,0.1600993302151901,5.152990102021841,0.002890270711834,29.142503903177435,60.74915180156727
Congestion,Red,24,0.0027494747341206,2.723681801365612,0.5933401682193127,2.130341633146299,0.2785187873097186,0.7490463589294014,0.1841639918714312,4.067279120732387,0.00274951434657,29.14163434293312,65.50233690869973
Congestion,IR,1,0.0028765033652806,3.0241030820497485,0.6451406584481949,2.3789624236015543,0.2711857287226524,0.7713906743237704,0.2235033855773335,3.45136013188876,0.0028765033652806,29.553079181591634,67.86270773996608
Congestion,IR,2,0.0028053815661088,3.0082641545031894,0.6357599950636754,2.372504159439514,0.2679700233755834,0.7533283114530211,0.2138040309504924,3.5234523320444726,0.0028053815661088,29.52383917657107,60.75965636420433
Congestion,IR,3,0.0028056851312812,3.000633142202119,0.6105494876999589,2.3900836545021606,0.2554510954249978,0.7503201635859283,0.2061921855854198,3.638935983221784,0.0028056851312812,29.499271784545996,64.90635038513723
Congestion,IR,4,0.0028404085024737,3.022825027207602,0.6192338835385363,2.403591143669065,0.2576286258873795,0.7605808557820581,0.2073853551973885,3.667476206592024,0.0028404085024737,29.473701018160195,67.62980195527977
Congestion,IR,5,0.0029031307539108,3.049537618056679,0.6353123550164242,2.414225263040254,0.2631537183967539,0.7942847784575677,0.2191478559453648,3.624424136075458,0.0029031307539108,29.45098572463207,60.74672324287529
Congestion,IR,6,0.0028483419793789,3.026393910420192,0.6102546981691744,2.416139212251018,0.2525743115607254,0.7943288618161453,0.2084963779809325,3.809796935123681,0.0028483419793789,29.426719067100432,65.068854096208
Congestion,IR,7,0.0028228379135704,2.94980151528593,0.6296590908059729,2.3201424244799567,0.2713881200405645,0.7675455490645917,0.1924250922271398,3.9888017731002345,0.0028228379135704,29.399721953359673,67.55258035567138
Congestion,IR,8,0.0028177599157738,2.994506230275195,0.5943500976651728,2.400156132610022,0.2476297644098901,0.7652230518274763,0.2131102792212156,3.5907374089315933,0.0028177835226992,29.37810865843723,60.63882105989419
